customer_id,signup_date,churn_month,monthly_charges,total_charges,payment_type_id,payment_type,contract_type_id,contract_type,gender,senior_citizen,partner,dependents,paperless_billing,phone_service,multiple_lines,internet_service_type_id,internet_service_type,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies
3082-YVEKW,"2020-02-21 18:07:34",NULL,77.15,1759.4,3,"Bank transfer (automatic)",3,"Two year",Female,0,Yes,Yes,Yes,Yes,Yes,1,DSL,Yes,No,Yes,Yes,Yes,No
3084-DOWLE,"2016-01-21 18:07:34",NULL,92,6474.4,3,"Bank transfer (automatic)",3,"Two year",Female,0,Yes,No,No,Yes,Yes,1,DSL,Yes,Yes,Yes,Yes,Yes,Yes
3085-QUOZK,"2021-12-21 18:07:34",2022-01-31,43.95,43.95,2,"Mailed check",1,Month-to-month,Female,0,No,No,No,Yes,No,1,DSL,No,No,No,No,No,No
3086-RUCRN,"2016-07-21 18:07:34",NULL,103.1,6595,3,"Bank transfer (automatic)",1,Month-to-month,Female,0,No,No,Yes,Yes,Yes,2,"Fiber optic",Yes,Yes,Yes,Yes,No,Yes
3088-FVYWK,"2017-08-21 18:07:34",NULL,25.55,1336.1,4,"Credit card (automatic)",3,"Two year",Male,0,Yes,Yes,No,Yes,Yes,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
3088-LHEFH,"2021-02-21 18:07:34",NULL,79,929.3,3,"Bank transfer (automatic)",1,Month-to-month,Female,0,No,No,Yes,Yes,Yes,2,"Fiber optic",Yes,No,No,No,No,No
3090-HAWSU,"2016-12-21 18:07:34",2022-01-31,111.6,6876.05,4,"Credit card (automatic)",3,"Two year",Male,0,No,No,Yes,Yes,Yes,2,"Fiber optic",Yes,No,Yes,Yes,Yes,Yes
3090-LETTY,"2021-11-21 18:07:34",NULL,60.95,134.6,3,"Bank transfer (automatic)",1,Month-to-month,Male,0,No,Yes,No,Yes,Yes,1,DSL,Yes,Yes,No,No,No,No
3090-QFUVD,"2021-12-21 18:07:34",NULL,20.3,20.3,4,"Credit card (automatic)",1,Month-to-month,Female,0,No,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
3091-FYHKI,"2021-12-21 18:07:34",2022-01-31,35.45,35.45,1,"Electronic check",1,Month-to-month,Male,0,No,No,Yes,No,"No phone service",1,DSL,No,No,No,No,No,Yes
3092-IGHWF,"2016-06-21 18:07:34",2022-01-31,87.4,5918.8,1,"Electronic check",2,"One year",Male,0,Yes,Yes,No,Yes,Yes,2,"Fiber optic",No,Yes,Yes,No,No,No
3094-JOJAI,"2020-07-21 18:07:34",NULL,74.15,1387,2,"Mailed check",1,Month-to-month,Male,0,No,No,No,Yes,Yes,2,"Fiber optic",No,No,No,No,No,No
3096-GKWEB,"2020-07-21 18:07:34",NULL,94.75,1691.9,1,"Electronic check",1,Month-to-month,Male,0,Yes,No,Yes,Yes,Yes,2,"Fiber optic",No,No,No,No,Yes,Yes
3096-IZETN,"2021-01-21 18:07:34",2022-01-31,78.1,947.3,3,"Bank transfer (automatic)",1,Month-to-month,Female,0,No,No,No,Yes,No,2,"Fiber optic",No,No,No,No,No,Yes
3096-JRDSO,"2019-10-21 18:07:34",2022-01-31,104.3,2867.75,3,"Bank transfer (automatic)",1,Month-to-month,Female,1,Yes,No,Yes,Yes,Yes,2,"Fiber optic",Yes,No,No,Yes,Yes,Yes
3096-WPXBT,"2016-12-21 18:07:34",NULL,100.7,6018.65,4,"Credit card (automatic)",2,"One year",Female,0,Yes,Yes,Yes,Yes,Yes,2,"Fiber optic",Yes,Yes,Yes,No,No,Yes
3096-YXENJ,"2016-08-21 18:07:34",NULL,107.65,7082.85,3,"Bank transfer (automatic)",3,"Two year",Female,0,Yes,No,Yes,Yes,Yes,2,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes
3097-FQTVJ,"2018-08-21 18:07:34",NULL,20,810.3,2,"Mailed check",3,"Two year",Female,0,No,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
3097-IDVPU,"2020-06-21 18:07:34",NULL,50.1,910.45,4,"Credit card (automatic)",1,Month-to-month,Male,0,Yes,Yes,No,Yes,Yes,1,DSL,No,No,No,No,No,No
3097-NNSPB,"2021-11-21 18:07:34",2022-01-31,49.05,91.1,4,"Credit card (automatic)",1,Month-to-month,Female,0,No,No,Yes,Yes,No,1,DSL,No,Yes,No,No,No,No
3097-NQYSN,"2021-11-21 18:07:34",2022-01-31,86.85,156.35,2,"Mailed check",1,Month-to-month,Male,1,Yes,No,Yes,Yes,Yes,2,"Fiber optic",No,No,No,No,Yes,No
3097-PYWXL,"2021-09-21 18:07:34",NULL,19.95,82.9,1,"Electronic check",1,Month-to-month,Female,0,Yes,Yes,Yes,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
3099-OONVS,"2019-12-21 18:07:34",NULL,54.3,1296.8,1,"Electronic check",1,Month-to-month,Male,0,Yes,Yes,No,Yes,No,1,DSL,Yes,No,No,Yes,No,No
3104-OWCGK,"2017-01-21 18:07:34",2022-01-31,90.95,5453.4,1,"Electronic check",2,"One year",Male,0,Yes,Yes,No,Yes,No,2,"Fiber optic",No,Yes,Yes,No,Yes,No
3106-ULWFW,"2021-05-21 18:07:34",2022-01-31,85.2,627.4,4,"Credit card (automatic)",1,Month-to-month,Female,0,Yes,No,Yes,Yes,Yes,2,"Fiber optic",No,No,No,No,No,Yes
3108-PCCGG,"2016-01-21 18:07:34",NULL,84.45,5899.85,4,"Credit card (automatic)",3,"Two year",Male,1,Yes,No,No,Yes,Yes,1,DSL,Yes,Yes,Yes,No,Yes,Yes
3113-IWHLC,"2021-08-21 18:07:34",NULL,55.8,274.35,2,"Mailed check",1,Month-to-month,Male,0,No,No,Yes,Yes,No,1,DSL,Yes,No,Yes,No,No,No
3115-CZMZD,"2022-01-21 18:07:34",NULL,20.25," ",2,"Mailed check",3,"Two year",Male,0,No,Yes,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
3115-JPJDD,"2017-02-21 18:07:34",NULL,81.25,4639.45,4,"Credit card (automatic)",2,"One year",Female,0,Yes,No,Yes,Yes,No,2,"Fiber optic",Yes,No,Yes,No,No,No
3118-UHVVQ,"2016-05-21 18:07:34",NULL,25.8,1911.5,4,"Credit card (automatic)",3,"Two year",Female,0,Yes,No,No,Yes,Yes,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
3120-FAZKD,"2017-07-21 18:07:34",NULL,24.05,1230.9,3,"Bank transfer (automatic)",3,"Two year",Male,0,Yes,Yes,Yes,Yes,Yes,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
3125-RAHBV,"2020-03-21 18:07:34",NULL,20.3,467.15,4,"Credit card (automatic)",2,"One year",Male,0,No,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
3126-WQMGH,"2017-12-21 18:07:34",NULL,52.15,2583.75,4,"Credit card (automatic)",1,Month-to-month,Female,0,Yes,No,Yes,Yes,Yes,1,DSL,No,No,No,No,No,No
3128-YOVTD,"2017-10-21 18:07:34",NULL,79.15,4018.55,3,"Bank transfer (automatic)",1,Month-to-month,Female,0,Yes,Yes,Yes,Yes,No,2,"Fiber optic",Yes,Yes,No,No,No,No
3129-AAQOU,"2020-06-21 18:07:34",NULL,25.6,485.9,2,"Mailed check",3,"Two year",Female,0,Yes,Yes,No,Yes,Yes,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
3130-ICDUP,"2021-11-21 18:07:34",NULL,80.55,188.1,4,"Credit card (automatic)",1,Month-to-month,Female,0,No,Yes,No,Yes,Yes,2,"Fiber optic",Yes,No,No,No,No,No
3131-NWVFJ,"2020-11-21 18:07:34",NULL,19.55,294.5,2,"Mailed check",2,"One year",Female,0,Yes,Yes,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
3132-TVFDZ,"2017-04-21 18:07:34",2022-01-31,44.85,2572.95,1,"Electronic check",1,Month-to-month,Male,1,Yes,No,Yes,No,"No phone service",1,DSL,No,No,No,No,Yes,Yes
3133-PZNSR,"2016-01-21 18:07:34",NULL,97.75,6991.6,4,"Credit card (automatic)",3,"Two year",Male,0,Yes,Yes,Yes,Yes,Yes,2,"Fiber optic",Yes,Yes,No,Yes,No,Yes
3134-DSHVC,"2016-10-21 18:07:34",NULL,98,6218.45,4,"Credit card (automatic)",3,"Two year",Female,0,No,No,No,Yes,Yes,2,"Fiber optic",Yes,Yes,Yes,No,Yes,No
3137-LUPIX,"2021-09-21 18:07:34",NULL,64.4,253,2,"Mailed check",1,Month-to-month,Female,0,No,No,Yes,Yes,Yes,1,DSL,No,No,No,Yes,Yes,No
3137-NYQQI,"2020-08-21 18:07:34",NULL,64.8,1175.6,2,"Mailed check",2,"One year",Male,0,Yes,No,No,Yes,No,1,DSL,Yes,Yes,No,No,No,Yes
3138-BKYAV,"2021-07-21 18:07:34",2022-01-31,85.35,489.45,1,"Electronic check",1,Month-to-month,Male,0,No,No,Yes,Yes,No,2,"Fiber optic",No,Yes,No,No,Yes,No
3143-ILDAL,"2017-05-21 18:07:34",2022-01-31,94.45,5124.6,1,"Electronic check",1,Month-to-month,Male,0,No,No,Yes,Yes,Yes,2,"Fiber optic",No,Yes,No,Yes,No,Yes
3143-JQEGI,"2020-12-21 18:07:34",2022-01-31,88.35,1222.8,1,"Electronic check",1,Month-to-month,Female,0,Yes,Yes,No,Yes,No,2,"Fiber optic",No,No,No,No,Yes,Yes
3144-AUDBS,"2021-07-21 18:07:34",2022-01-31,49.15,270.8,1,"Electronic check",1,Month-to-month,Female,0,Yes,No,Yes,Yes,No,1,DSL,No,No,No,Yes,No,No
3144-KMTWZ,"2016-02-21 18:07:34",NULL,93.25,6669.45,3,"Bank transfer (automatic)",1,Month-to-month,Male,0,Yes,No,Yes,Yes,Yes,2,"Fiber optic",No,Yes,Yes,No,No,Yes
3146-JTQHR,"2021-03-21 18:07:34",NULL,19.6,189.45,3,"Bank transfer (automatic)",2,"One year",Male,0,Yes,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
3146-MSEGF,"2016-01-21 18:07:34",NULL,88.05,6425.65,4,"Credit card (automatic)",3,"Two year",Female,1,Yes,Yes,Yes,Yes,Yes,1,DSL,Yes,Yes,Yes,Yes,Yes,Yes
3148-AOIQT,"2016-04-21 18:07:34",NULL,24.95,1718.35,4,"Credit card (automatic)",3,"Two year",Female,0,Yes,No,Yes,Yes,Yes,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
3148-BLQJT,"2021-12-21 18:07:34",2022-01-31,20.1,20.1,2,"Mailed check",1,Month-to-month,Male,0,No,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
3154-CFSZG,"2018-02-21 18:07:34",NULL,90.05,4137.2,1,"Electronic check",1,Month-to-month,Male,0,Yes,Yes,No,Yes,No,2,"Fiber optic",Yes,No,Yes,No,No,Yes
3154-HMWUU,"2017-01-21 18:07:34",NULL,20.5,1198.8,3,"Bank transfer (automatic)",3,"Two year",Male,0,Yes,No,Yes,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
3156-QLHBO,"2021-11-21 18:07:34",NULL,19.25,48.35,2,"Mailed check",1,Month-to-month,Male,0,No,Yes,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
3158-MOERK,"2021-11-21 18:07:34",2022-01-31,96,174.8,1,"Electronic check",1,Month-to-month,Female,0,No,No,Yes,Yes,Yes,2,"Fiber optic",No,No,No,No,Yes,Yes
3160-TYXLT,"2017-08-21 18:07:34",NULL,46.3,2546.85,3,"Bank transfer (automatic)",1,Month-to-month,Male,0,No,No,Yes,No,"No phone service",1,DSL,Yes,Yes,No,No,No,Yes
3161-GETRM,"2019-03-21 18:07:34",NULL,90.05,3097,4,"Credit card (automatic)",1,Month-to-month,Male,0,Yes,Yes,Yes,Yes,Yes,2,"Fiber optic",No,No,Yes,No,No,Yes
3161-ONRWK,"2017-01-21 18:07:34",NULL,65.85,3928.3,3,"Bank transfer (automatic)",2,"One year",Male,0,Yes,Yes,Yes,Yes,No,1,DSL,Yes,Yes,Yes,Yes,No,No
3162-KKZXO,"2017-06-21 18:07:34",NULL,100.15,5409.75,1,"Electronic check",2,"One year",Female,1,No,No,Yes,Yes,Yes,2,"Fiber optic",No,No,Yes,No,Yes,Yes
3162-ZJZFU,"2017-08-21 18:07:34",NULL,92.55,4779.45,1,"Electronic check",1,Month-to-month,Male,0,Yes,Yes,Yes,Yes,No,2,"Fiber optic",No,Yes,No,Yes,Yes,No
3164-AALRN,"2021-08-21 18:07:34",2022-01-31,70,347.4,2,"Mailed check",2,"One year",Male,0,No,No,Yes,Yes,No,1,DSL,No,No,Yes,No,Yes,Yes
3164-YAXFY,"2017-04-21 18:07:34",NULL,53.75,3196,1,"Electronic check",1,Month-to-month,Male,0,No,No,Yes,No,"No phone service",1,DSL,Yes,No,Yes,No,Yes,Yes
3165-HDOEW,"2021-12-21 18:07:34",2022-01-31,45.85,45.85,2,"Mailed check",1,Month-to-month,Male,0,Yes,Yes,Yes,Yes,No,1,DSL,No,No,No,No,No,No
3166-PNEOF,"2016-12-21 18:07:34",NULL,86.45,5175.3,4,"Credit card (automatic)",3,"Two year",Female,0,No,No,No,Yes,Yes,1,DSL,Yes,No,Yes,Yes,Yes,Yes
3167-SNQPL,"2018-11-21 18:07:34",NULL,101.15,3741.85,1,"Electronic check",1,Month-to-month,Male,1,Yes,Yes,No,Yes,Yes,2,"Fiber optic",No,Yes,No,No,Yes,Yes
3170-GWYKC,"2017-01-21 18:07:34",NULL,104.95,6236.75,3,"Bank transfer (automatic)",1,Month-to-month,Female,0,No,No,Yes,Yes,No,2,"Fiber optic",Yes,No,Yes,Yes,Yes,Yes
3170-NMYVV,"2017-11-21 18:07:34",NULL,20.15,930.9,3,"Bank transfer (automatic)",3,"Two year",Female,0,Yes,Yes,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
3173-NVMPX,"2021-04-21 18:07:34",NULL,55.3,501.2,2,"Mailed check",1,Month-to-month,Female,0,Yes,Yes,Yes,Yes,Yes,1,DSL,No,Yes,No,No,No,No
3173-WSSUE,"2016-02-21 18:07:34",NULL,19.7,1415.85,4,"Credit card (automatic)",3,"Two year",Female,0,Yes,Yes,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
3174-AKMAS,"2018-03-21 18:07:34",NULL,64.2,3009.5,4,"Credit card (automatic)",3,"Two year",Female,0,Yes,No,Yes,Yes,No,1,DSL,No,Yes,No,Yes,Yes,No
3174-RKMOW,"2019-02-21 18:07:34",NULL,109.95,3782.4,1,"Electronic check",1,Month-to-month,Male,0,Yes,Yes,Yes,Yes,Yes,2,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes
3177-LASXD,"2021-12-21 18:07:34",2022-01-31,71.35,71.35,1,"Electronic check",1,Month-to-month,Female,0,No,No,No,Yes,No,2,"Fiber optic",No,No,No,No,No,No
3178-CIFOT,"2020-02-21 18:07:34",NULL,19.65,478.1,4,"Credit card (automatic)",2,"One year",Female,0,No,No,Yes,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
3178-FESZO,"2021-12-21 18:07:34",2022-01-31,100.25,100.25,4,"Credit card (automatic)",1,Month-to-month,Female,0,No,No,Yes,Yes,Yes,2,"Fiber optic",No,Yes,No,No,Yes,Yes
3179-GBRWV,"2020-04-21 18:07:34",NULL,64.95,1339.8,3,"Bank transfer (automatic)",1,Month-to-month,Male,1,Yes,No,Yes,Yes,No,1,DSL,Yes,Yes,No,No,No,Yes
3181-MIZBN,"2020-09-21 18:07:34",NULL,19.75,313.4,1,"Electronic check",1,Month-to-month,Male,0,Yes,Yes,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
3181-VTHOE,"2016-03-21 18:07:34",NULL,51.05,3635.15,3,"Bank transfer (automatic)",2,"One year",Male,0,Yes,No,Yes,No,"No phone service",1,DSL,No,Yes,Yes,Yes,No,Yes
3186-AJIEK,"2016-07-21 18:07:34",NULL,105.65,6844.5,3,"Bank transfer (automatic)",3,"Two year",Male,0,No,No,Yes,Yes,No,2,"Fiber optic",Yes,No,Yes,Yes,Yes,Yes
3186-BAXNB,"2021-12-21 18:07:34",2022-01-31,91.7,91.7,1,"Electronic check",1,Month-to-month,Female,0,No,No,No,Yes,No,2,"Fiber optic",No,Yes,No,Yes,Yes,No
3190-FZATL,"2020-11-21 18:07:34",NULL,19.95,268.4,2,"Mailed check",1,Month-to-month,Male,0,No,Yes,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
3190-ITQXP,"2018-03-21 18:07:34",NULL,20.25,890.35,3,"Bank transfer (automatic)",3,"Two year",Female,0,Yes,Yes,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
3190-XFANI,"2017-12-21 18:07:34",2022-01-31,100.6,5069.65,3,"Bank transfer (automatic)",2,"One year",Male,0,No,Yes,Yes,Yes,Yes,2,"Fiber optic",No,No,No,Yes,Yes,Yes
3191-CSNMG,"2021-10-21 18:07:34",NULL,80.7,239.45,1,"Electronic check",1,Month-to-month,Female,0,Yes,Yes,Yes,Yes,No,2,"Fiber optic",No,No,No,No,Yes,No
3192-LNKRK,"2019-03-21 18:07:34",NULL,84.05,2909.95,2,"Mailed check",1,Month-to-month,Male,0,Yes,Yes,Yes,Yes,No,2,"Fiber optic",No,No,Yes,No,Yes,No
3192-NQECA,"2016-05-21 18:07:34",2022-01-31,110,7611.85,3,"Bank transfer (automatic)",3,"Two year",Male,0,Yes,No,Yes,Yes,Yes,2,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes
3194-ORPIK,"2017-11-21 18:07:34",2022-01-31,84.4,4116.15,3,"Bank transfer (automatic)",1,Month-to-month,Female,0,Yes,Yes,Yes,Yes,Yes,2,"Fiber optic",No,No,No,No,Yes,No
3195-TQDZX,"2021-10-21 18:07:34",NULL,20.25,61.45,1,"Electronic check",1,Month-to-month,Male,0,No,No,Yes,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
3196-NVXLZ,"2019-12-21 18:07:34",NULL,84.6,2088.05,2,"Mailed check",1,Month-to-month,Female,0,No,No,Yes,Yes,Yes,2,"Fiber optic",No,No,No,No,Yes,No
3197-ARFOY,"2020-06-21 18:07:34",NULL,105,2007.25,2,"Mailed check",1,Month-to-month,Female,1,No,No,Yes,Yes,No,2,"Fiber optic",Yes,Yes,No,Yes,Yes,Yes
3197-NNYNB,"2016-08-21 18:07:34",NULL,105.1,6631.85,4,"Credit card (automatic)",3,"Two year",Male,0,No,No,No,Yes,Yes,2,"Fiber optic",No,Yes,Yes,No,Yes,Yes
3198-VELRD,"2021-10-21 18:07:34",2022-01-31,84.75,264.85,3,"Bank transfer (automatic)",1,Month-to-month,Female,0,Yes,Yes,Yes,Yes,Yes,2,"Fiber optic",No,No,No,No,No,Yes
3199-NPKCN,"2016-06-21 18:07:34",NULL,111.25,7511.65,1,"Electronic check",2,"One year",Female,0,Yes,No,Yes,Yes,Yes,2,"Fiber optic",Yes,No,Yes,Yes,Yes,Yes
3199-XGZCY,"2021-05-21 18:07:34",NULL,75.25,576.7,1,"Electronic check",1,Month-to-month,Female,0,No,No,Yes,Yes,Yes,2,"Fiber optic",No,No,No,No,No,No
3200-MNQTF,"2016-06-21 18:07:34",NULL,70.9,4677.1,4,"Credit card (automatic)",3,"Two year",Male,0,Yes,No,No,Yes,Yes,1,DSL,Yes,Yes,Yes,Yes,No,No
3205-MXZRA,"2019-11-21 18:07:34",NULL,59.45,1507,4,"Credit card (automatic)",2,"One year",Male,0,No,No,No,Yes,No,1,DSL,No,No,No,Yes,Yes,No
3207-OYBWH,"2017-04-21 18:07:34",2022-01-31,95.25,5427.05,3,"Bank transfer (automatic)",1,Month-to-month,Male,1,Yes,No,Yes,Yes,Yes,2,"Fiber optic",No,Yes,Yes,No,No,Yes
3208-YPIOE,"2018-10-21 18:07:34",2022-01-31,75.25,3017.65,1,"Electronic check",1,Month-to-month,Male,0,No,No,No,Yes,Yes,2,"Fiber optic",No,No,No,No,No,No
3209-ZPKFI,"2018-02-21 18:07:34",NULL,54.25,2538.2,1,"Electronic check",1,Month-to-month,Male,0,Yes,Yes,No,Yes,Yes,1,DSL,No,Yes,No,No,No,No
3211-AAPKX,"2020-05-21 18:07:34",NULL,98.55,2031.95,2,"Mailed check",1,Month-to-month,Male,0,No,No,Yes,Yes,Yes,2,"Fiber optic",No,No,No,Yes,Yes,Yes
3211-ILJTT,"2020-08-21 18:07:34",2022-01-31,70.4,1214.05,3,"Bank transfer (automatic)",1,Month-to-month,Male,0,Yes,No,Yes,Yes,No,2,"Fiber optic",No,No,No,No,No,No
3212-KXOCR,"2017-09-21 18:07:34",NULL,21,1107.2,3,"Bank transfer (automatic)",3,"Two year",Male,0,No,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
3213-VVOLG,"2022-01-21 18:07:34",NULL,25.35," ",2,"Mailed check",3,"Two year",Male,0,Yes,Yes,No,Yes,Yes,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
3214-IYUUQ,"2016-12-21 18:07:34",NULL,93.7,5860.7,3,"Bank transfer (automatic)",2,"One year",Female,0,Yes,No,No,Yes,No,2,"Fiber optic",Yes,Yes,No,Yes,No,Yes
3217-FZDMN,"2021-05-21 18:07:34",2022-01-31,94.45,742.95,4,"Credit card (automatic)",1,Month-to-month,Female,1,No,No,Yes,Yes,No,2,"Fiber optic",No,No,Yes,No,Yes,Yes
3219-JQRSL,"2016-01-21 18:07:34",NULL,89.1,6352.4,4,"Credit card (automatic)",3,"Two year",Female,1,Yes,No,No,Yes,Yes,1,DSL,Yes,Yes,Yes,Yes,Yes,Yes
3221-CJMSG,"2020-01-21 18:07:34",NULL,51.1,1269.6,4,"Credit card (automatic)",1,Month-to-month,Male,0,No,No,Yes,Yes,No,1,DSL,No,No,No,Yes,No,No
3223-DWFIO,"2021-09-21 18:07:34",NULL,69.35,261.65,1,"Electronic check",1,Month-to-month,Male,1,No,No,No,Yes,No,2,"Fiber optic",No,No,No,No,No,No
3223-WZWJM,"2019-11-21 18:07:34",2022-01-31,83.95,2254.2,1,"Electronic check",1,Month-to-month,Male,0,No,No,Yes,Yes,Yes,2,"Fiber optic",No,No,No,No,No,Yes
3224-DFQNQ,"2016-07-21 18:07:34",NULL,89,5898.6,1,"Electronic check",2,"One year",Female,0,Yes,No,No,Yes,Yes,2,"Fiber optic",Yes,Yes,No,Yes,No,No
3227-WLKLI,"2016-08-21 18:07:34",NULL,91.55,5963.95,3,"Bank transfer (automatic)",3,"Two year",Female,0,Yes,Yes,No,Yes,Yes,1,DSL,Yes,Yes,Yes,Yes,Yes,Yes
3229-USWAR,"2019-03-21 18:07:34",NULL,79.95,2727.3,3,"Bank transfer (automatic)",2,"One year",Female,0,No,No,Yes,Yes,No,1,DSL,Yes,No,Yes,Yes,Yes,Yes
3230-IUALN,"2018-04-21 18:07:34",NULL,81,3533.6,2,"Mailed check",3,"Two year",Female,0,Yes,Yes,Yes,Yes,No,1,DSL,Yes,No,Yes,Yes,Yes,Yes
3230-JCNZS,"2016-02-21 18:07:34",NULL,99,7061.65,4,"Credit card (automatic)",3,"Two year",Female,0,Yes,Yes,Yes,Yes,Yes,2,"Fiber optic",Yes,Yes,Yes,No,Yes,No
3230-WYKIR,"2020-07-21 18:07:34",2022-01-31,82,1425.45,4,"Credit card (automatic)",2,"One year",Male,0,No,No,Yes,Yes,Yes,1,DSL,No,No,Yes,Yes,Yes,Yes
3234-VKACU,"2021-11-21 18:07:34",NULL,70.3,132.4,1,"Electronic check",1,Month-to-month,Male,0,No,No,No,Yes,No,1,DSL,No,No,No,Yes,Yes,Yes
3235-ETOOB,"2021-05-21 18:07:34",2022-01-31,74.5,609.9,1,"Electronic check",1,Month-to-month,Male,0,Yes,No,Yes,Yes,No,2,"Fiber optic",Yes,No,No,No,No,No
3237-AJGEH,"2021-10-21 18:07:34",2022-01-31,31,95.05,2,"Mailed check",1,Month-to-month,Female,0,Yes,Yes,Yes,No,"No phone service",1,DSL,No,No,No,Yes,No,No
3239-TPHPZ,"2021-01-21 18:07:34",NULL,20.05,264.55,1,"Electronic check",3,"Two year",Female,0,Yes,No,Yes,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
3243-ZHOHY,"2020-09-21 18:07:34",NULL,20.1,296.15,2,"Mailed check",2,"One year",Female,0,No,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
3244-CQPHU,"2016-01-21 18:07:34",NULL,110.1,7746.7,3,"Bank transfer (automatic)",3,"Two year",Female,1,No,No,Yes,Yes,Yes,2,"Fiber optic",Yes,Yes,No,Yes,Yes,Yes
3244-DCJWY,"2021-12-21 18:07:34",2022-01-31,70.25,70.25,1,"Electronic check",1,Month-to-month,Female,0,No,No,Yes,Yes,No,2,"Fiber optic",No,No,No,No,No,No
3247-MHJKM,"2021-12-21 18:07:34",NULL,20.2,20.2,2,"Mailed check",1,Month-to-month,Male,0,No,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
3247-ZVOUO,"2021-03-21 18:07:34",2022-01-31,85.55,851.75,1,"Electronic check",1,Month-to-month,Male,1,Yes,No,No,Yes,Yes,2,"Fiber optic",No,No,No,No,No,Yes
3249-VHRIP,"2016-11-21 18:07:34",NULL,43.6,2748.7,4,"Credit card (automatic)",3,"Two year",Female,0,No,No,Yes,No,"No phone service",1,DSL,No,Yes,Yes,No,No,Yes
3249-ZPQRG,"2021-09-21 18:07:34",2022-01-31,78.45,330.05,1,"Electronic check",1,Month-to-month,Male,0,No,No,No,Yes,Yes,2,"Fiber optic",No,Yes,No,No,No,No
3251-YMVWZ,"2017-08-21 18:07:34",NULL,24.05,1301.9,3,"Bank transfer (automatic)",2,"One year",Male,0,No,No,No,Yes,Yes,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
3253-HKOKL,"2017-09-21 18:07:34",NULL,100.3,5244.45,1,"Electronic check",2,"One year",Female,0,Yes,Yes,No,Yes,No,2,"Fiber optic",Yes,No,Yes,No,Yes,Yes
3254-YRILK,"2020-06-21 18:07:34",2022-01-31,88.2,1775.8,1,"Electronic check",1,Month-to-month,Male,1,No,No,Yes,Yes,Yes,2,"Fiber optic",No,Yes,No,No,Yes,No
3255-GRXMG,"2020-07-21 18:07:34",NULL,45.65,747.2,4,"Credit card (automatic)",1,Month-to-month,Male,0,No,Yes,Yes,Yes,No,1,DSL,No,No,No,No,No,No
